Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Category,Outlet_Age,Item_Outlet_Sales
15.5,Regular,0.12639886,Fruits and Vegetables,177.0028,Small,Tier 2,Supermarket Type1,Foods,6.0,2479.4392
7.475,Low Fat,0.148492521,Fruits and Vegetables,240.6854,Small,Tier 2,Supermarket Type1,Foods,9.0,1691.7978
19.5,Regular,0.030819397,Canned,86.054,Medium,Tier 3,Supermarket Type2,Foods,4.0,2336.958
13.65,Regular,0.18520944,Canned,212.9902,Small,Tier 2,Supermarket Type1,Foods,6.0,3185.853
6.615,Regular,0.091971856,Canned,251.6408,Small,Tier 1,Supermarket Type1,Foods,16.0,6008.1792
12.85,Low Fat,0.1867,Snack Foods,44.9428,Small,Tier 1,Grocery Store,Foods,28.0,175.7712
15.1,Regular,0.020015391,Frozen Foods,128.831,Medium,Tier 3,Supermarket Type2,Foods,4.0,1817.634
13.1,Low Fat,0.006061565,Frozen Foods,188.9898,Small,Tier 2,Supermarket Type1,Foods,9.0,4303.0654
17.75,Low Fat,0.03048292,Dairy Foods,257.2672,Medium,Tier 1,Supermarket Type1,Foods,14.0,3068.0064
7.785,Low Fat,0.139552827,Dairy Foods,105.6306,Small,Tier 1,Supermarket Type1,Foods,16.0,418.1224
17.1,Regular,0.078347922,Canned,141.8838,Small,Tier 3,Grocery Store,Foods,15.0,280.9676
5.82,Regular,0.077756427,Fruits and Vegetables,254.533,Small,Tier 2,Supermarket Type1,Foods,6.0,1281.665
18.25,Regular,0.184041545,Dairy Foods,110.157,Medium,Tier 3,Supermarket Type2,Foods,4.0,1867.569
19.6,Low Fat,0.039569689,Snack Foods,165.9526,Small,Tier 2,Supermarket Type1,Foods,9.0,2631.2416
7.365,Low Fat,0.159937597,Snack Foods,93.912,Small,Tier 2,Supermarket Type1,Foods,9.0,1304.968
7.52,Regular,0.044091657,Baking Goods,182.995,Medium,Tier 1,Supermarket Type1,Foods,14.0,3844.995
14.0,Low Fat,0.041556697,Baking Goods,104.4332,Small,Tier 1,Grocery Store,Foods,28.0,307.5996
13.35,Low Fat,0.091723066,Snack Foods,148.8708,Small,Tier 2,Supermarket Type1,Foods,6.0,3761.77
15.35,Low Fat,0.020310046,Soft Drinks,218.0508,High,Tier 3,Supermarket Type1,Drinks,26.0,3038.7112
14.5,Non Edible,0.089703476,Health and Hygiene,158.3604,High,Tier 3,Supermarket Type1,Non Consumables,26.0,1109.2228
20.85,Low Fat,0.097618234,Starchy Foods,223.9746,Small,Tier 1,Supermarket Type1,Foods,16.0,897.4984
19.1,Regular,0.026018497,Fruits and Vegetables,148.2418,Small,Tier 2,Supermarket Type1,Foods,6.0,3089.9778
15.7,Low Fat,0.122392031,Canned,133.1942,High,Tier 3,Supermarket Type1,Foods,26.0,2782.3782
9.195,Regular,0.051697108,Baking Goods,79.2644,Medium,Tier 1,Supermarket Type1,Foods,14.0,864.2084
17.75,Regular,0.067446626,Baking Goods,184.724,High,Tier 3,Supermarket Type1,Foods,26.0,1677.816
18.35,Regular,0.094488071,Fruits and Vegetables,87.1882,Small,Tier 2,Supermarket Type1,Foods,11.0,515.3292
11.8,Low Fat,0.11350542,Soft Drinks,186.8924,Medium,Tier 1,Supermarket Type1,Drinks,14.0,2961.4784
11.395,Non Edible,0.037829469,Health and Hygiene,151.0708,Small,Tier 1,Grocery Store,Non Consumables,28.0,451.4124
20.85,Low Fat,0.039370913,Meat,116.9808,Medium,Tier 3,Supermarket Type3,Foods,28.0,3866.9664
8.27,Regular,0.1867,Soft Drinks,186.2924,Small,Tier 1,Grocery Store,Drinks,28.0,555.2772
19.85,Low Fat,0.17635245,Fruits and Vegetables,220.8772,Small,Tier 2,Supermarket Type1,Foods,11.0,4225.1668
12.35,Regular,0.038313981,Fruits and Vegetables,109.957,Medium,Tier 3,Supermarket Type3,Foods,28.0,4504.137
11.1,Low Fat,0.11089655,Fruits and Vegetables,191.5846,Small,Tier 2,Supermarket Type1,Foods,11.0,2101.9306
7.285,Non Edible,0.031145743,Household,173.6054,Small,Tier 2,Supermarket Type1,Non Consumables,9.0,2626.581
7.81,Regular,0.055216312,Canned,125.5046,Small,Tier 2,Supermarket Type1,Foods,9.0,3237.1196
5.51,Non Edible,0.06612697072361393,Health and Hygiene,98.9726,Medium,Tier 3,Supermarket Type2,Non Consumables,4.0,1565.9616
15.6,Low Fat,0.116913245,Frozen Foods,78.167,Small,Tier 1,Supermarket Type1,Foods,16.0,1837.608
17.1,Low Fat,0.128674983,Fruits and Vegetables,112.3886,Small,Tier 2,Supermarket Type1,Foods,11.0,2334.9606
9.8,Regular,0.056375879,Breads,84.6908,Small,Tier 2,Supermarket Type1,Foods,9.0,1006.6896
9.13,Non Edible,0.051928034,Household,151.4024,Medium,Tier 1,Supermarket Type1,Non Consumables,14.0,1973.4312
15.1,Regular,0.1748389,Fruits and Vegetables,142.8786,Small,Tier 1,Grocery Store,Foods,28.0,433.4358
14.5,Non Edible,0.089778187,Health and Hygiene,158.4604,Small,Tier 1,Supermarket Type1,Non Consumables,16.0,2693.8268
18.25,Low Fat,0.075620262,Snack Foods,123.8046,Small,Tier 2,Supermarket Type1,Foods,6.0,3486.1288
13.35,Low Fat,0.065215312,Baking Goods,93.4804,Medium,Tier 3,Supermarket Type2,Foods,4.0,1102.5648
15.1,Regular,0.157154813,Fruits and Vegetables,62.2194,Small,Tier 3,Grocery Store,Foods,15.0,185.7582
8.42,Regular,0.030816999,Canned,230.8352,High,Tier 3,Supermarket Type1,Foods,26.0,3435.528
20.85,Regular,0.056465714,Breads,103.6648,Small,Tier 1,Supermarket Type1,Foods,16.0,2285.0256
15.2,Low Fat,0.037131628,Canned,216.4824,Small,Tier 1,Grocery Store,Foods,28.0,218.3824
6.59,Non Edible,0.026180032,Household,120.7098,Small,Tier 2,Supermarket Type1,Non Consumables,9.0,2530.7058
19.1,Low Fat,0.045308131,Dairy Drinks,42.5138,Small,Tier 1,Supermarket Type1,Drinks,16.0,649.8208
15.7,Non Edible,0.16098885,Household,57.8562,Small,Tier 2,Supermarket Type1,Non Consumables,11.0,651.8182
19.0,Regular,0.097510482,Frozen Foods,48.1718,Small,Tier 2,Supermarket Type1,Foods,11.0,709.077
18.85,Low Fat,0.036031137,Meat,60.4562,Small,Tier 2,Supermarket Type1,Foods,9.0,1125.8678
17.85,Low Fat,0.052257982,Snack Foods,121.8072,Medium,Tier 1,Supermarket Type1,Foods,14.0,2450.144
11.0,Regular,0.087847141,Frozen Foods,156.863,Small,Tier 1,Supermarket Type1,Foods,16.0,2972.797
9.8,Low Fat,0.02681843,Meat,126.002,High,Tier 3,Supermarket Type1,Foods,26.0,2150.534
13.35,Regular,0.15021128,Snack Foods,179.066,Small,Tier 2,Supermarket Type1,Foods,6.0,2696.49
15.0,Regular,0.162093059,Canned,182.5266,Medium,Tier 3,Supermarket Type2,Foods,4.0,1290.9862
19.1,Low Fat,0.045299563,Dairy Drinks,38.8138,Small,Tier 2,Supermarket Type1,Drinks,9.0,365.5242
12.6,Regular,0.062797771,Frozen Foods,103.999,Medium,Tier 1,Supermarket Type1,Foods,14.0,825.592
18.6,Low Fat,0.015858893,Snack Foods,152.9366,Small,Tier 2,Supermarket Type1,Foods,6.0,453.4098
16.5,Regular,0.066352552,Breakfast,181.2292,Medium,Tier 1,Supermarket Type1,Foods,14.0,4195.8716
6.59,Non Edible,0.026238087,Household,121.6098,Small,Tier 2,Supermarket Type1,Non Consumables,11.0,2410.196
11.0,Non Edible,0.037711338,Health and Hygiene,41.548,Medium,Tier 3,Supermarket Type3,Non Consumables,28.0,1358.232
13.5,Regular,0.068256316,Dairy Foods,60.9562,Small,Tier 2,Supermarket Type1,Foods,6.0,533.3058
17.25,Regular,0.159165324,Fruits and Vegetables,63.4194,Small,Tier 2,Supermarket Type1,Foods,9.0,1547.985
15.6,Regular,0.184359831,Snack Foods,172.6764,Small,Tier 1,Grocery Store,Foods,28.0,858.882
10.895,Low Fat,0.065041581,Fruits and Vegetables,196.3794,Small,Tier 2,Supermarket Type1,Foods,6.0,3121.2704
8.93,Low Fat,0.02827966,Dairy Drinks,152.234,Medium,Tier 3,Supermarket Type3,Drinks,28.0,1071.938
18.25,Low Fat,0.054318517,Snack Foods,140.9154,Medium,Tier 1,Supermarket Type1,Foods,14.0,6381.693
7.855,Regular,0.06612697072361393,Baking Goods,38.1848,Small,Tier 1,Grocery Store,Foods,28.0,37.2848
8.945,Regular,0.06612697072361393,Dairy Foods,264.791,Small,Tier 2,Supermarket Type1,Foods,6.0,4733.838
10.195,Low Fat,0.051661272,Breads,33.3558,Small,Tier 1,Supermarket Type1,Foods,16.0,848.895
12.3,Regular,0.106307146,Fruits and Vegetables,174.9396,Small,Tier 2,Supermarket Type1,Foods,9.0,1569.9564
10.1,Regular,0.045653999,Snack Foods,35.6848,High,Tier 3,Supermarket Type1,Foods,26.0,633.8416
17.25,Low Fat,0.072952298,Canned,76.0986,Medium,Tier 1,Supermarket Type1,Foods,14.0,623.1888
19.35,Regular,0.039990314,Soft Drinks,165.0868,Medium,Tier 1,Supermarket Type1,Drinks,14.0,982.7208
19.0,Regular,0.102949031,Fruits and Vegetables,225.272,Medium,Tier 3,Supermarket Type3,Foods,28.0,4753.812
13.15,Low Fat,0.022924552,Fruits and Vegetables,157.892,Small,Tier 2,Supermarket Type1,Foods,6.0,1917.504
9.195,Low Fat,0.108059141,Snack Foods,181.7634,Medium,Tier 1,Supermarket Type1,Foods,14.0,6179.9556
17.5,Low Fat,0.016767995,Meat,141.418,Small,Tier 2,Supermarket Type1,Foods,11.0,1957.452
18.7,Low Fat,0.104890428,Frozen Foods,121.4072,Small,Tier 2,Supermarket Type1,Foods,11.0,3185.1872
7.785,Regular,0.06612697072361393,Fruits and Vegetables,106.4964,High,Tier 3,Supermarket Type1,Foods,26.0,1577.946
19.6,Regular,0.041563696,Frozen Foods,47.6376,Small,Tier 2,Supermarket Type1,Foods,9.0,335.5632
20.2,Low Fat,0.064052392,Snack Foods,256.1646,Medium,Tier 3,Supermarket Type3,Foods,28.0,7472.2734
5.305,Regular,0.07871639,Meat,183.5608,Small,Tier 3,Grocery Store,Foods,15.0,551.2824
20.35,Low Fat,0.060649213,Baking Goods,232.7616,High,Tier 3,Supermarket Type1,Foods,26.0,2812.3392
10.85,Low Fat,0.162107603,Snack Foods,106.3622,High,Tier 3,Supermarket Type1,Foods,26.0,2117.244
16.5,Regular,0.079713576,Fruits and Vegetables,101.3332,Small,Tier 1,Supermarket Type1,Foods,16.0,1537.998
19.2,Non Edible,0.182501773,Others,239.2196,High,Tier 3,Supermarket Type1,Non Consumables,26.0,5061.4116
6.785,Regular,0.022970468,Snack Foods,211.0928,Small,Tier 2,Supermarket Type1,Foods,9.0,4418.2488
17.6,Non Edible,0.015775777,Household,179.1976,Small,Tier 2,Supermarket Type1,Non Consumables,6.0,3803.0496
11.6,Low Fat,0.068535039,Soft Drinks,143.0154,Small,Tier 3,Grocery Store,Drinks,15.0,283.6308
17.6,Non Edible,0.015750947,Household,182.5976,Medium,Tier 3,Supermarket Type2,Non Consumables,4.0,1629.8784
13.1,Low Fat,0.075695552,Dairy Foods,168.4158,Medium,Tier 1,Supermarket Type1,Foods,14.0,1504.0422
7.365,Low Fat,0.160216552,Snack Foods,93.512,Medium,Tier 1,Supermarket Type1,Foods,14.0,1677.816
9.17,Low Fat,0.102893121,Baking Goods,141.947,High,Tier 3,Supermarket Type1,Foods,26.0,4008.116
15.85,Low Fat,0.078540095,Canned,36.3506,Small,Tier 2,Supermarket Type1,Foods,9.0,607.2096
9.13,Non Edible,0.051804278,Household,150.2024,High,Tier 3,Supermarket Type1,Non Consumables,26.0,1821.6288
8.71,Regular,0.120773451,Canned,186.5924,Small,Tier 3,Grocery Store,Foods,15.0,555.2772
13.8,Regular,0.107469819,Fruits and Vegetables,77.8012,Small,Tier 3,Grocery Store,Foods,15.0,227.7036
6.675,Non Edible,0.021666335,Household,33.3874,Small,Tier 1,Supermarket Type1,Non Consumables,16.0,1235.059
13.3,Low Fat,0.02136022,Baking Goods,120.4124,Medium,Tier 3,Supermarket Type2,Foods,4.0,1777.686
12.15,Regular,0.132058566,Fruits and Vegetables,187.5872,Small,Tier 2,Supermarket Type1,Foods,9.0,4349.0056
6.635,Regular,0.06612697072361393,Baking Goods,121.3098,Small,Tier 2,Supermarket Type1,Foods,11.0,2530.7058
6.59,Low Fat,0.106027474,Fruits and Vegetables,83.9908,Medium,Tier 3,Supermarket Type2,Foods,4.0,1426.1436
5.82,Non Edible,0.080804019,Household,171.479,Small,Tier 2,Supermarket Type1,Non Consumables,11.0,4074.696
8.85,Regular,0.113123893,Soft Drinks,122.5388,Medium,Tier 3,Supermarket Type2,Drinks,4.0,1609.9044
20.35,Low Fat,0.1867,Snack Foods,124.1072,Small,Tier 1,Grocery Store,Foods,28.0,245.0144
19.2,Low Fat,0.12475207,Canned,90.9488,Small,Tier 2,Supermarket Type1,Foods,6.0,633.8416
6.865,Low Fat,0.057152139,Snack Foods,211.8218,Small,Tier 2,Supermarket Type1,Foods,6.0,4915.6014
5.78,Regular,0.07429945,Snack Foods,264.9568,Small,Tier 2,Supermarket Type1,Foods,11.0,1845.5976
7.05,Regular,0.055548003,Breads,225.3088,Small,Tier 2,Supermarket Type1,Foods,9.0,5816.4288
8.18,Non Edible,0.013183517,Household,143.1154,Medium,Tier 3,Supermarket Type2,Non Consumables,4.0,1843.6002
12.5,Regular,0.109900843,Fruits and Vegetables,83.0592,High,Tier 3,Supermarket Type1,Foods,26.0,743.0328
9.695,Regular,0.03033748,Snack Foods,222.9114,Medium,Tier 1,Supermarket Type1,Foods,14.0,5764.4964
7.655,Low Fat,0.031918284,Canned,117.7492,High,Tier 3,Supermarket Type1,Foods,26.0,695.0952
15.7,Regular,0.1867,Fruits and Vegetables,111.0544,Small,Tier 3,Grocery Store,Foods,15.0,223.7088
11.65,Low Fat,0.059281315,Seafood,111.586,Small,Tier 1,Grocery Store,Foods,28.0,339.558
5.8,Low Fat,0.130931048,Dairy Foods,89.9172,Small,Tier 2,Supermarket Type1,Foods,9.0,1516.6924
13.85,Regular,0.056271701,Breakfast,232.23,High,Tier 3,Supermarket Type1,Foods,26.0,1398.18
17.35,Low Fat,0.055908268,Baking Goods,99.8016,Small,Tier 2,Supermarket Type1,Foods,9.0,607.2096
9.6,Low Fat,0.035579135,Snack Foods,244.417,Small,Tier 1,Supermarket Type1,Foods,16.0,1944.136
13.65,Regular,0.06612697072361393,Snack Foods,58.7588,Small,Tier 1,Grocery Store,Foods,28.0,400.8116
17.2,Regular,0.012080016,Canned,164.4184,Small,Tier 2,Supermarket Type1,Foods,6.0,2641.8944
7.1,Low Fat,0.109990885,Fruits and Vegetables,172.908,Small,Tier 2,Supermarket Type1,Foods,9.0,2769.728
14.15,Non Edible,0.014719325,Household,196.911,Small,Tier 3,Grocery Store,Non Consumables,15.0,392.822
15.25,Low Fat,0.090324849,Frozen Foods,214.4192,Small,Tier 2,Supermarket Type1,Foods,6.0,4961.5416
20.5,Low Fat,0.119848041,Baking Goods,109.4596,Medium,Tier 3,Supermarket Type2,Foods,4.0,431.4384
8.97,Non Edible,0.092564193,Household,53.4956,Medium,Tier 3,Supermarket Type3,Non Consumables,28.0,2129.2284
15.6,Regular,0.045542628,Snack Foods,170.7132,Medium,Tier 3,Supermarket Type3,Foods,28.0,4904.2828
15.6,Low Fat,0.1867,Breakfast,126.9994,Small,Tier 1,Grocery Store,Foods,28.0,385.4982
9.6,Low Fat,0.096217262,Soft Drinks,168.5158,High,Tier 3,Supermarket Type1,Drinks,26.0,3342.316
11.35,Low Fat,0.051564827,Snack Foods,49.0008,Small,Tier 3,Grocery Store,Foods,15.0,101.2016
9.3,Low Fat,0.14897741,Canned,143.0786,Small,Tier 3,Grocery Store,Foods,15.0,288.9572
10.5,Regular,0.142419608,Breads,161.1578,High,Tier 3,Supermarket Type1,Foods,26.0,1765.0358
17.75,Low Fat,0.076113671,Baking Goods,111.4544,Small,Tier 2,Supermarket Type1,Foods,11.0,1006.6896
19.35,Low Fat,0.016705436,Frozen Foods,120.8098,Small,Tier 2,Supermarket Type1,Foods,6.0,3374.2744
12.5,Low Fat,0.020680499,Breads,197.2742,High,Tier 3,Supermarket Type1,Foods,26.0,2587.9646
14.65,Non Edible,0.083359391,Household,161.9552,Small,Tier 1,Supermarket Type1,Non Consumables,16.0,4711.2008
7.325,Low Fat,0.093765794,Fruits and Vegetables,90.3146,Medium,Tier 3,Supermarket Type2,Foods,4.0,1733.0774
19.6,Low Fat,0.024276035,Dairy Drinks,45.3718,Small,Tier 2,Supermarket Type1,Drinks,11.0,614.5334
14.1,Low Fat,0.087920675,Dairy Drinks,228.5668,High,Tier 3,Supermarket Type1,Drinks,26.0,1151.834
12.15,Low Fat,0.130544568,Frozen Foods,248.046,Medium,Tier 3,Supermarket Type3,Foods,28.0,7883.072
14.3,Low Fat,0.122761775,Dairy Foods,124.373,Medium,Tier 1,Supermarket Type1,Foods,14.0,2093.941
9.395,Regular,0.109265987,Soft Drinks,42.3112,Medium,Tier 1,Supermarket Type1,Drinks,14.0,980.0576
6.67,Regular,0.123428594,Snack Foods,89.1514,Small,Tier 1,Supermarket Type1,Foods,16.0,2390.8878
15.3,Regular,0.084937098,Canned,214.0218,Small,Tier 2,Supermarket Type1,Foods,11.0,1068.609
10.8,Low Fat,0.05843345,Hard Drinks,74.738,Small,Tier 1,Supermarket Type1,Drinks,16.0,1025.332
17.7,Low Fat,0.116520447,Snack Foods,186.0266,Small,Tier 2,Supermarket Type1,Foods,9.0,2950.8256
14.65,Regular,0.099333217,Snack Foods,51.3666,Small,Tier 2,Supermarket Type1,Foods,11.0,1076.5986
19.2,Regular,0.09391835,Frozen Foods,189.8214,Small,Tier 1,Supermarket Type1,Foods,16.0,942.107
11.8,Non Edible,0.098312421,Health and Hygiene,81.4618,Small,Tier 3,Grocery Store,Non Consumables,15.0,161.1236
13.65,Non Edible,0.077548732,Health and Hygiene,55.093,Medium,Tier 3,Supermarket Type2,Non Consumables,4.0,452.744
19.5,Non Edible,0.01572192,Household,185.6608,Small,Tier 2,Supermarket Type1,Non Consumables,9.0,918.804
13.65,Regular,0.127660257,Frozen Foods,198.5426,Small,Tier 1,Grocery Store,Foods,28.0,790.9704
13.5,Non Edible,0.12163321,Household,161.692,Small,Tier 3,Grocery Store,Non Consumables,15.0,159.792
7.42,Low Fat,0.020423549,Snack Foods,249.0092,Medium,Tier 1,Supermarket Type1,Foods,14.0,2988.1104
8.75,Regular,0.06612697072361393,Fruits and Vegetables,188.2556,Medium,Tier 3,Supermarket Type3,Foods,28.0,4693.89
15.85,Non Edible,0.020571083,Household,41.6112,Medium,Tier 3,Supermarket Type2,Non Consumables,4.0,255.6672
15.1,Regular,0.096644015,Meat,131.9942,Small,Tier 2,Supermarket Type1,Foods,6.0,3047.3666
6.63,Regular,0.104183308,Baking Goods,166.15,Medium,Tier 1,Supermarket Type1,Foods,14.0,3828.35
6.65,Low Fat,0.053591345,Canned,149.7734,Small,Tier 2,Supermarket Type1,Foods,6.0,2375.5744
20.7,Regular,0.047684831,Dairy Foods,212.5876,Medium,Tier 3,Supermarket Type2,Foods,4.0,1286.3256
18.0,Low Fat,0.008533716,Baking Goods,78.5618,High,Tier 3,Supermarket Type1,Foods,26.0,402.809
9.695,Low Fat,0.029567218,Snack Foods,160.492,Small,Tier 2,Supermarket Type1,Foods,9.0,4314.384
9.395,Regular,0.172042892,Fruits and Vegetables,139.9838,Small,Tier 2,Supermarket Type1,Foods,6.0,1966.7732
19.2,Regular,0.022965292,Fruits and Vegetables,181.695,Small,Tier 2,Supermarket Type1,Foods,11.0,2563.33
18.2,Non Edible,0.163096139,Health and Hygiene,43.0086,Small,Tier 1,Supermarket Type1,Non Consumables,16.0,758.3462
16.35,Non Edible,0.058034349,Household,124.802,Small,Tier 3,Grocery Store,Non Consumables,15.0,253.004
21.1,Regular,0.161474419,Fruits and Vegetables,62.9168,Small,Tier 2,Supermarket Type1,Foods,9.0,1086.5856
21.25,Non Edible,0.024536199,Household,144.6102,Medium,Tier 3,Supermarket Type3,Non Consumables,28.0,3791.0652
16.35,Low Fat,0.032538896,Meat,165.7842,Small,Tier 1,Supermarket Type1,Foods,16.0,2652.5472
12.85,Low Fat,0.055603753,Fruits and Vegetables,195.6768,Small,Tier 3,Grocery Store,Foods,15.0,394.1536
6.78,Regular,0.150238656,Fruits and Vegetables,229.3694,Small,Tier 1,Grocery Store,Foods,28.0,228.3694
11.8,Regular,0.057421582,Meat,149.9366,Small,Tier 1,Supermarket Type1,Foods,16.0,1662.5026
20.2,Regular,0.121231308,Snack Foods,97.5752,Small,Tier 2,Supermarket Type1,Foods,9.0,1534.0032
9.0,Non Edible,0.019586115,Household,170.2474,Medium,Tier 3,Supermarket Type2,Non Consumables,4.0,4211.185
14.85,Non Edible,0.061102235,Household,253.2698,Small,Tier 2,Supermarket Type1,Non Consumables,11.0,2283.0282
8.05,Regular,0.078400465,Fruits and Vegetables,259.0646,Small,Tier 1,Supermarket Type1,Foods,16.0,4380.2982
10.85,Low Fat,0.1867,Snack Foods,105.5622,Small,Tier 1,Grocery Store,Foods,28.0,211.7244
7.39,Non Edible,0.120524922,Others,142.247,Small,Tier 2,Supermarket Type1,Non Consumables,11.0,2433.499
17.85,Low Fat,0.065797601,Frozen Foods,147.805,Small,Tier 2,Supermarket Type1,Foods,9.0,1947.465
9.6,Regular,0.022404493,Breads,102.499,Small,Tier 2,Supermarket Type1,Foods,6.0,2579.975
20.2,Non Edible,0.011838464,Household,155.134,Medium,Tier 1,Supermarket Type1,Non Consumables,14.0,2603.278
11.35,Regular,0.043122189,Fruits and Vegetables,197.9742,High,Tier 3,Supermarket Type1,Foods,26.0,995.371
13.0,Regular,0.139785104,Canned,196.2426,Small,Tier 3,Grocery Store,Foods,15.0,197.7426
8.5,Low Fat,0.097884718,Canned,52.5324,Small,Tier 1,Supermarket Type1,Foods,16.0,1194.4452
13.6,Non Edible,0.010033871,Household,177.937,Medium,Tier 3,Supermarket Type2,Non Consumables,4.0,2293.681
13.3,Low Fat,0.021306635,Baking Goods,119.8124,Medium,Tier 1,Supermarket Type1,Foods,14.0,1896.1984
17.75,Regular,0.067490036,Baking Goods,185.224,Small,Tier 2,Supermarket Type1,Foods,9.0,6338.416
16.75,Low Fat,0.081485126,Fruits and Vegetables,258.0988,Small,Tier 2,Supermarket Type1,Foods,11.0,8994.958
10.6,Non Edible,0.035336287,Health and Hygiene,87.0224,Medium,Tier 3,Supermarket Type2,Non Consumables,4.0,1193.1136
7.855,Low Fat,0.011206632,Canned,191.4188,Medium,Tier 3,Supermarket Type3,Foods,28.0,3998.7948
18.25,Low Fat,0.054234197,Snack Foods,142.0154,Small,Tier 1,Supermarket Type1,Foods,16.0,2269.0464
16.75,Regular,0.008615,Meat,72.4038,Small,Tier 2,Supermarket Type1,Foods,6.0,739.038
15.1,Low Fat,0.026046138,Frozen Foods,147.2076,Small,Tier 2,Supermarket Type1,Foods,11.0,1773.6912
15.6,Regular,0.105296072,Snack Foods,170.1764,Small,Tier 1,Supermarket Type1,Foods,16.0,3435.528
5.82,Non Edible,0.134975628,Household,170.579,Small,Tier 3,Grocery Store,Non Consumables,15.0,509.337
9.8,Regular,0.1867,Baking Goods,50.8008,Small,Tier 3,Grocery Store,Foods,15.0,101.2016
17.5,Low Fat,0.02687089,Frozen Foods,264.491,Small,Tier 1,Supermarket Type1,Foods,16.0,3681.874
20.5,Low Fat,0.020587886,Fruits and Vegetables,89.583,High,Tier 3,Supermarket Type1,Foods,26.0,1797.66
8.89,Low Fat,0.005496816,Frozen Foods,102.8016,Medium,Tier 3,Supermarket Type2,Foods,4.0,1012.016
8.71,Low Fat,0.121936216,Canned,94.4778,Small,Tier 2,Supermarket Type1,Foods,6.0,2628.5784
7.97,Regular,0.040071131,Meat,87.3514,Small,Tier 2,Supermarket Type1,Foods,11.0,1062.6168
15.0,Low Fat,0.06612697072361393,Snack Foods,43.4744,Small,Tier 1,Supermarket Type1,Foods,16.0,543.2928
7.0,Low Fat,0.15202235,Canned,106.628,Medium,Tier 3,Supermarket Type2,Foods,4.0,639.168
7.06,Regular,0.06612697072361393,Starchy Foods,59.8904,Medium,Tier 3,Supermarket Type3,Foods,28.0,1757.712
20.85,Regular,0.056580228,Breads,105.6648,Small,Tier 2,Supermarket Type1,Foods,11.0,623.1888
7.97,Low Fat,0.021579162,Seafood,105.9596,Small,Tier 2,Supermarket Type1,Foods,11.0,2049.3324
5.615,Non Edible,0.06612697072361393,Health and Hygiene,121.973,Small,Tier 1,Supermarket Type1,Non Consumables,16.0,2463.46
17.35,Low Fat,0.06612697072361393,Baking Goods,101.9016,High,Tier 3,Supermarket Type1,Foods,26.0,1821.6288
7.3,Low Fat,0.144167934,Frozen Foods,146.3076,Small,Tier 3,Grocery Store,Foods,15.0,886.8456
9.695,Regular,0.029023048,Canned,177.837,Medium,Tier 3,Supermarket Type3,Foods,28.0,6704.606
12.1,Low Fat,0.016745264,Hard Drinks,180.766,Medium,Tier 3,Supermarket Type3,Drinks,28.0,3056.022
6.61,Regular,0.04855968,Snack Foods,188.4898,Small,Tier 3,Grocery Store,Foods,15.0,187.0898
